vehicle_id,from_grid_id,to_grid_id,distance_km,travel_time_min
truck_09,500m_r009_c015,500m_r008_c014,0.706324990447011,2.01807140127717
truck_09,500m_r008_c014,500m_r007_c014,0.499438915889188,1.42696833111196
truck_09,500m_r007_c014,500m_r007_c013,0.499479825079916,1.42708521451405
truck_09,500m_r007_c013,500m_r008_c012,0.706336474676903,2.01810421336258
truck_09,500m_r008_c012,500m_r008_c011,0.49946358586246,1.42703881674989
truck_09,500m_r008_c011,500m_r009_c010,0.706324990447011,2.01807140127717
truck_09,500m_r009_c010,500m_r008_c009,0.706324990447011,2.01807140127717
truck_09,500m_r008_c009,500m_r007_c008,0.706336474677935,2.01810421336553
truck_09,500m_r007_c008,500m_r008_c008,0.499438915889188,1.42696833111196
truck_09,500m_r008_c008,500m_r007_c009,0.706336474677935,2.01810421336553
truck_09,500m_r007_c009,500m_r008_c010,0.706336474676903,2.01810421336258
truck_09,500m_r008_c010,500m_r006_c011,1.11679766193521,3.19085046267204
truck_09,500m_r006_c011,500m_r006_c012,0.499496061227881,1.42713160350823
truck_09,500m_r006_c012,500m_r007_c013,0.706347956922685,2.0181370197791
truck_09,500m_r007_c013,500m_r008_c014,0.706336474677935,2.01810421336553
truck_09,500m_r008_c014,500m_r010_c014,0.99887783177798,2.8539366622228
truck_09,500m_r010_c014,500m_r010_c015,0.499431098218016,1.42694599490862
truck_09,500m_r010_c015,DEPOT,0.789665358269867,2.25618673791391
truck_10,DEPOT,500m_r009_c017,0.789681669220638,2.25623334063039
truck_10,500m_r009_c017,500m_r008_c018,0.706324990447011,2.01807140127717
truck_10,500m_r008_c018,500m_r007_c018,0.499438915889188,1.42696833111196
truck_10,500m_r007_c018,500m_r005_c018,0.99887783177798,2.8539366622228
truck_10,500m_r005_c018,500m_r007_c018,0.99887783177798,2.8539366622228
truck_10,500m_r007_c018,500m_r008_c018,0.499438915889188,1.42696833111196
truck_10,500m_r008_c018,500m_r009_c019,0.706324990447011,2.01807140127717
truck_10,500m_r009_c019,500m_r010_c020,0.706313504235066,2.01803858352876
truck_10,500m_r010_c020,500m_r011_c021,0.70630201603704,2.01800576010583
truck_10,500m_r011_c021,500m_r011_c022,0.499414849792688,1.42689957083625
truck_10,500m_r011_c022,500m_r011_c023,0.499414849794147,1.42689957084042
truck_10,500m_r011_c023,500m_r011_c024,0.499414849792688,1.42689957083625
truck_10,500m_r011_c024,500m_r011_c025,0.499414849792688,1.42689957083625
truck_10,500m_r011_c025,500m_r012_c026,0.706290525858363,2.01797293102389
truck_10,500m_r012_c026,500m_r012_c027,0.499398598298268,1.42685313799505
